result,table,_start,_stop,_time,_value,_field,_measurement,host,interface
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:09:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:10:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:30+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:35+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:50+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:11:55+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:00+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:05+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:10+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:15+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:25+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:30+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:50+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:12:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:00+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:05+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:10+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:15+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:20+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:25+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:30+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:40+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:50+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:13:55+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:00+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:10+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:15+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:25+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:30+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:35+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:40+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:45+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:50+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:14:55+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:00+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:05+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:10+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:15+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:25+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:30+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:35+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:40+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:45+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:50+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:15:55+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:00+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:05+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:10+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:15+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:25+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:30+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:35+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:40+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:45+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:50+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:16:55+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:00+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:05+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:10+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:15+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:25+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:30+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:35+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:40+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:45+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:50+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:17:55+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:00+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:05+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:10+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:15+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:20+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:25+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:30+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:35+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:40+00:00,66,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:45+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:50+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:18:55+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:00+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:05+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:10+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:15+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:25+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:30+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:35+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:40+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:45+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:50+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:19:55+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:00+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:05+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:10+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:15+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:25+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:30+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:35+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:40+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:45+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:50+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:20:55+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:00+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:05+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:10+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:15+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:20+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:25+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:30+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:35+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:40+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:45+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:50+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:21:55+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:00+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:05+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:10+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:15+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:25+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:30+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:35+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:40+00:00,69,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:45+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:50+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:22:55+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:00+00:00,66,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:05+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:10+00:00,67,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:15+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:20+00:00,68,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:23:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:05+00:00,70,link,wireless,pi,wlan0
